wikidata_id,name,kind,start,country,image,sitelinks
Q704705,Arsenio Rodríguez,person,1929,Cuba,Conjunto de Arsenio Rodríguez.JPG,15
Q705406,Art Bears,group,1978,United Kingdom,,9
Q311715,Art Blakey,person,1942,United States,"Art Blakey and the Jazz Messengers in the Kurzaal Concert Hall in Den Haag, 30.03.1963 - 10.jpg",40
Q705530,Art Ensemble of Chicago,group,1966,United States,Art Ensemble of Chicago Kongsberg Jazzfestival 2017 (001645).jpg,12
Q109053,Art Tatum,person,1926,United States,"Art Tatum, Vogue Room 1948 (Gottlieb).jpg",48
Q705790,Art Zoyd,group,1969,France,Gerard Hourbette.jpg,7
Q664132,Artful Dodger,group,1997,United Kingdom,,11
Q2864978,Arthur Alexander,person,1960,United States,,20
Q4799590,Arthur Lyman,person,1948,United States,Arthur Lyman Head Shot.jpg,5
Q710539,Arthur Mafokate,person,1994,South Africa,,5
Q320065,Artie Shaw,person,1925,United States,Artie Shaw 5 - Film Second Chorus.jpg,38
Q131836798,Artificial Brain,group,,,,1
Q4801647,Artur Paredes,person,1899,Portugal,,4
Q3324949,Arturo Cavero Velásquez,person,1966,Peru,Arturo Zambo Cavero 2005.jpg,8
Q715890,Arty,person,2009,Russia,Arty-001.jpg,13
Q580736,Aruna Lama,person,1952,Dominion of India,,10
Q717408,Arvingarna,group,1989,Sweden,Arvingarna 2013-04-11 001.jpg,19
Q189534,Arvo Pärt,person,1935,Soviet Union,Arvo Pärt.jpg,69
Q717755,Ary Barroso,person,1921,Brazil,Ary Barroso 1939.jpg,20
Q693583,As I Lay Dying,group,2000,United States,As I Lay Dying - 2022218174823 2022-08-06 Wacken - Sven - 5DS R - 0526 - 5DSR8634 (cropped).jpg,33
Q2866267,Asa de Águia,group,1987,Brazil,Durval.jpg,4
Q112861798,Asake,person,2018,Nigeria,Asake performing in a Toronto concert (2024) (cropped).png,15
Q700817,Ash Ra Tempel,group,1970,Germany,,23
Q469756,Asher Roth,person,2005,United States,Asher7.jpg,24
Q725953,Ashley MacIsaac,person,1992,Canada,Ashley MacIsaac.jpg,9
Q4805856,Ashra,group,1976,Germany,,3
Q512076,Asian Kung-Fu Generation,group,1996,Japan,Asian Kung-Fu Generation-live-countdownjapan2011.jpg,24
Q731642,Asking Alexandria,group,2008,United Kingdom,Asking Alexandria at Soundwave 2014.jpg,37
Q732733,Asleep at the Wheel,group,1970,United States,Asleep at the Wheel 1976.JPG,11
Q737199,Asphyx,group,1987,Netherlands,AsphyxBand.jpg,12
Q2866938,Assagai,group,1971,,,4
Q593809,Assemblage 23,group,1988,United States,Assemblage 23 Nocturnal Culture Night 13 2018 02.jpg,12
Q1826593,Assück,group,1987,United States,Assuck1992.jpg,11
Q172505,Astor Piazzolla,person,1933,Argentina,Astor Piazzolla.jpg,61
Q246677,Astral Projection,group,1989,Israel,Astral Projection (live) @ B2B (-8 26) (2711050885).jpg,20
Q2292862,Astrix,person,1995,Israel,ASTRIX in Moscow 2013.JPG,16
Q230401,Astrud Gilberto,person,1963,Brazil,Swing-Journal-1965-May-1.jpg,52
Q2842516,Asylum Party,group,1985,France,,5
Q690904,At the Drive-In,group,1993,United States,At the Drive-In Lollapalooza.jpg,30
Q540368,At the Gates,group,1990,Sweden,At The Gates - Wacken Open Air 2022 03.jpg,33
Q284017,Atahualpa Yupanqui,person,1935,Argentina,Atahualpa Yupanqui por Foto Estudio Luisita.jpg,34
Q301984,Ataraxia,group,1985,Italy,Ataraxia at Rossena.jpg,11
Q697954,Atari Teenage Riot,group,1992,Germany,Atari Teenage Riot 2010 01.jpg,16
Q77002,ATB,person,1998,Germany,ATB 2015 (cropped).jpg,40
Q755034,Atheist,group,1984,United States,Atheist Evolution Festival 7.jpg,22
Q756237,Atlantean Kodex,group,,Germany,Atlantean Kodex @ Hell over Hammaburg 2018-03-10 010.jpg,4
Q757508,Atmosphere,group,1994,United States,Atmosphere 8-17-2023.jpg,12
Q13430882,Atmozfears,group,2009,Kingdom of the Netherlands,Atmozfears @ Airbeat One 2017.png,7
Q3846033,Atrax Morgue,person,1993,Italy,MarcoCorbelli2.jpg,6
Q240703,Atreyu,group,1998,United States,ATREYU ORLANDO-54.jpg,23
Q3629037,Atrium Carceri,group,,Sweden,,7
Q757859,Attack Attack!,group,2007,United States,Attack2010TIAFT.jpg,16
Q758845,Audio Adrenaline,group,1989,United States,,7
Q4819842,Audio Push,group,2008,United States,,1
Q537954,August Burns Red,group,2003,United States,August Burns Red – Elbriot 2014 04.jpg,21
Q467250,Augustus Pablo,person,1999,Jamaica,Reggae vinyl records.jpg,23
Q775629,Aurelio Martínez,person,2004,Honduras,Aurelio at KEXP.JPG,7
Q247237,Autechre,group,1987,United Kingdom,Autechre1.jpg,30
Q676620,Autopsy,group,1987,United States,Autopsy - Setembro Negro.jpg,19
Q114913075,Autumn,person,2017,United States,,5
Q9639349,Ave Sangria,group,1969,Brazil,"2024-02-10 Carnaval de Olinda 2024, 017.jpg",5
Q782889,Aventura,group,1994,United States,Agrupación musical Aventura.jpg,30
Q3751827,Aventuras de Kirlian,group,1986,Spain,,5
Q505476,Avicii,person,2006,Sweden,Avicii 2014 003cr.jpg,89
Q4828830,Avihu Medina,person,1970,Israel,אביהו מדינה.jpg,9
Q3631117,Aviões do Forró,group,2002,Brazil,Xand e Solange (Aviões do Forró).jpg,4
Q2778189,Avraham Fried,person,1981,Israel,Avraham Fried 3.jpg,7
Q18986556,Avsenik Brothers Ensemble,group,1953,Socialist Federal Republic of Yugoslavia,Nastop Avsenikovega kvinteta v Mariboru 1961 (3).jpg,9
Q15784848,Axegrinder,group,,United Kingdom,,1
Q8195511,Ayinde Barrister,person,1965,Nigeria,,8
Q3510240,Ayinla Kollington,person,1970,Nigeria,,6
Q97483826,Ayinla Omowura,person,1970,Nigeria,,6
Q727362,Ayreon,group,1995,Netherlands,Arjen Anthony Lucassen.jpg,26
Q188111,Ayumi Hamasaki,person,1993,Japan,Ayumi Hamasaki in London (cropped).jpg,61
Q1990992,Azis,person,1999,Bulgaria,Azis in 2018 (cropped).png,34
Q562440,Aziz Mian,person,1966,British Raj,,12
Q234304,Aziza Mustafa Zadeh,person,1991,Soviet Union,Aziza BakuJazz2007.jpg,32
Q794148,Aztec Camera,group,1981,United Kingdom,Aztec-camera-roddy-frame.png,15
Q123738761,Azteca,person,2017,Romania,Azteca logo.png,0
Q150186,B'z,group,1988,Japan,B'Z Best Buy Theater montage.jpg,26
Q112208160,B-Lovee,person,2015,United States,B-Lovee.jpg,2
Q188969,B.B. King,person,1949,United States,B.B. King (46264650642).jpg,98
Q795254,B12,group,1990,United Kingdom,,6
Q4671711,Baauer,person,2011,United States,Baauer Big Dancing by Leah Gair cropped.jpg,19
Q3595122,Baba Sehgal,person,1990,India,Baba Sehgal shoots for his album 'Mumbai City' 03.jpg,9
Q28039875,Babes Wodumo,person,2016,South Africa,,7
Q115098502,Babyface Ray,person,2014,United States,Babyface Ray 2022.png,5
Q11190781,Babymetal,group,2010,Japan,"Babymetal performing at Ancienne Belgique December 4, 2023.jpg",39
Q753066,Baccara,group,1977,Spain,"Ad Visser geeft het zangduo Baccara een gouden plaat Vlnr Mayte Mateos (Ba, Bestanddeelnr 929-3096.jpg",35
Q17140,Backstreet Boys,group,1993,United States,Backstreet Boys 2019 by Glenn Francis.jpg,75
Q98641279,Backyard Band,group,,,,0
Q798671,Bad Brains,group,1977,United States,Bad Brains.jpg,29
Q44333953,Bad Bunny,person,2013,United States,Bad Bunny 2019 by Glenn Francis (cropped).jpg,64
Q745517,Bad Company,group,1973,United Kingdom,Bad Company - 1976.jpg,29
Q25432114,Bad Gyal,person,2016,Spain,Premios Goya 2026 - Bad Gyal-2 (cropped).jpg,21
Q798739,Bad Manners,group,1976,United Kingdom,Bad Manners.jpg,16
Q4840417,Bad Religion,group,,United States,,5
Q2745300,Bade Ghulam Ali Khan,person,1923,Dominion of India,Ustad Bade Ghulam Ali Khan.jpg,19
Q464993,Baden Powell,person,1950,Brazil,Baden powell 1971.jpg,21
Q798993,Badfinger,group,1961,United Kingdom,Badfinger ad 1970.jpg,31
Q489575,Baek Ji-young,person,1999,South Korea,190328 백지영.jpg,19
Q1320703,Bai Guang,person,1938,People's Republic of China,Baiguang 1949.jpg,21
Q934493,Bai Hong,person,1920,People's Republic of China,Bai Hong.jpg,16
Q804177,Bajofondo,group,2001,Argentina,Bajofondo Tangoclub.jpg,13
Q20730471,Bako Dagnon,person,1966,Mali,,5
Q3629911,Bal Gandharva,person,1905,Dominion of India,Bal Gandharva.jpg,8
Q22087924,Balam Acab,person,2010,United States,,2
Q805038,Balkan Beat Box,group,2003,United States,Balkan Beat Box-3.jpg,13
Q330419,Ballaké Sissoko,person,1967,Mali,Ballaké Sissoko et sa kora.jpg,9
Q2881398,Bally Sagoo,person,1989,United Kingdom,Angela Ang with Bally Sagoo.jpg,7
Q353025,Baltimora,group,1985,Italy,,25
Q805877,Balzac,group,1992,Japan,Balzac in Vienna.jpg,7
Q2019573,Bam Bam,group,,United States,,2
Q4355668,Bambee,person,1999,Norway,,5
Q2881794,Bamboleo,group,1995,Cuba,,2
Q806020,Bamses Venner,group,1973,Denmark,Bamses Venner.jpg,14
Q2037019,Banco de Gaia,person,1991,United Kingdom,,5
Q1619432,Banco del Mutuo Soccorso,group,1969,Italy,Francesco Di Giacomo.jpg,18
Q2334564,Banda Black Rio,group,1976,Brazil,,6
Q1131682,Banda Calypso,group,1999,Brazil,Calypsojoelmaechimbinha.jpg,6
Q4170257,Banda Conmoción,group,2001,Chile,,2
Q4854311,Banda El Recodo,group,1938,Mexico,Banda El Recodo Cancún.jpg,5
Q806246,Banda Eva,group,1993,Brazil,Bandaeva carnaval2014 flickr.jpg,5
Q4854297,Banda Machos,group,1990,Mexico,,3
Q4854296,Banda Maguey,group,1993,Mexico,,2
Q17274366,Banda MS,group,2003,Mexico,Banda MS Cholula.jpg,3
Q115099788,Bandmanrill,person,2020,United States,Bandmanrill.png,3
Q1804,Barbara,person,1958,France,Barbara (1965).jpg,39
Q432268,Barbara Tucker,person,1985,United States,,11
Q5719338,Barbarito Díez,person,1935,Cuba,,3
Q807957,Barclay James Harvest,group,1966,United Kingdom,Some old (really old) gig photos (4693581988).jpg,20
Q1990153,Bardo Pond,group,1991,United States,Bardopond1.jpg,8
Q371997,Barenaked Ladies,group,1988,Canada,Barenaked Ladies miming golf.jpg,22
Q808235,Bark Psychosis,group,1986,United Kingdom,Bark Psychosis.jpg,15
Q808863,Barren Cross,group,1983,United States,Barren Cross EoR 2012 1.jpg,7
Q809077,Barry McGuire,person,1962,United States,"Barry McGuire at the 3 day Music & Alternatives festival, New Zealand 1979..jpg",23
Q213647,Barry White,person,1960,United States,"Barry White, Bestanddeelnr 927-0098 (cropped).jpg",54
Q442656,Barış Manço,person,1958,Turkey,Barış Manço cropped.JPG,37
Q574739,Basic Channel,group,1993,Germany,Rhythm&sound2.jpg,7
Q810016,Basil Coetzee,person,1944,South Africa,,3
Q810481,Bassekou Kouyate,person,1966,Mali,Bassekou Kouyate photo.jpg,15
Q157201,Bathory,group,1983,Sweden,,50
Q4869273,Batile Alake,person,1950,Nigeria,,10
Q811021,Battles,group,2003,United States,Battles 22-11-07.jpg,19
Q180582,Bauhaus,group,1978,United Kingdom,Bauhaus concert.jpg,42
Q9353279,Bayer full,person,1984,Poland,Slawomir Swierzynski.jpg,3
Q66817366,Beabadoobe,person,2017,Philippines,MitskiAPE180824 (13 of 116) (53941099308) (cropped 2).jpg,29
Q4875710,Beach Fossils,group,2009,United States,Beachfossilsband.jpg,9
Q812842,Beach House,group,2004,United States,Beach House at House of Blues San Diego on July 1 2012.jpg,27
Q2573649,Beardyman,person,2006,United Kingdom,Beardyman at Camp Bestival 2008.jpg,11
Q214039,Beastie Boys,group,1981,United States,Beastie Boys 2009 (6184423405).jpg,57
Q813076,Beat Happening,group,1982,United States,Beat Happening (1988 Rough Trade publicity photo).jpg,15
Q2409676,Beatmasters,group,1986,United Kingdom,,5
Q2893080,Beau Jocque,person,1991,United States,BeauJocque1997.jpg,5
Q2893053,BeauSoleil,group,1975,United States,2016BeauSoleil.jpg,5
Q276413,Bebe Barron,person,1925,United States,,3
Q16336862,Bebeto,person,1947,Brazil,Bebeto tvbrasil.png,2
Q813553,Bebo Valdés,person,1938,Cuba,Bebo Valdés - 2008 (cropped).jpg,29
Q4879261,Bedhead,group,1991,United States,,6
Q48173,Bedřich Smetana,person,1824,Austria–Hungary,FriedrichSmetana.jpg,93
Q133405,Bee Gees,group,1958,United Kingdom,Bee Gees 1977.JPG,72
Q589846,Beenie Man,person,1980,Jamaica,Beenie Man 01716.JPG,17
Q4880442,Beggar and Co,group,1980,United Kingdom,,2
Q3595116,Begum Akhtar,person,1929,Dominion of India,Stamp of India - 1994 - Colnect 163834 - Begum Akhtar - Commemoration Wihdrawn.jpeg,25
Q272260,Behemoth,group,1991,Poland,Behemoth - Reload Festival 2024 01.jpg,46
Q814482,Beherit,group,1989,Finland,,16
Q692668,Beirut,group,2006,United States,Zachcondonbeirut2013.jpg,29
Q4882032,Belbury Poly,person,,United Kingdom,Belbury Poly - Jim Jupp.jpg,2
Q28737603,Believer,group,,,,24
Q463818,Belkıs Akkale,person,1972,Turkey,,9
Q2894589,Bell Biv DeVoe,group,1989,United States,New Edition on Sister Circle Live.jpg,13
Q691568,Belle and Sebastian,group,1996,United Kingdom,Belle and Sebastian British Band.jpeg,34
Q589580,Belphegor,group,1991,Austria,Belphegor Tons of Rock 2025-033.jpg,23
Q52160540,Ben Böhmer,person,2015,Germany,BenBöhmer7444 (1).jpg,3
Q19544251,Ben Decca,person,1954,Cameroon,Ben Decca en veste.jpg,2
Q816495,Ben Folds Five,group,1993,United States,Benfoldsfivereunionlive.jpg,13
Q816527,Ben Johnston,person,1926,United States,,11
Q816535,Ben Klock,person,1998,Germany,,4
Q4886213,Ben Neill,person,1957,United States,Ben Neill and the Mutantrumpet.jpg,5
Q677304,Ben Sims,person,2000,United Kingdom,,3
Q9654390,Benito di Paula,person,1968,Brazil,Benito-di-paula.jpg,7
Q3752508,Benito Lertxundi,person,1967,Spain,Benito Lertxundi 1971.jpg,6
Q150767,Benjamin Britten,person,1937,United Kingdom,Fortepan 137711 (cropped).jpg,68
Q561142,Benjamin Zephaniah,person,1980,United Kingdom,Benjamin Zephaniah 20181206.jpg,31
Q311842,Benny Benassi,person,1980,Italy,Bennyvegas.jpg,37
Q46755,Benny Goodman,person,1926,United States,Benny Goodman 1942.jpg,65
Q560505,Benny Moré,person,1944,Cuba,Benny Moré 2.jpg,24
Q66584231,Benny the Butcher,person,2004,United States,Benny the Butcher November 2023.png,6
Q2657284,Bentley Rhythm Ace,group,1997,United Kingdom,,9
Q4501,Bernard de Ventadour,person,1140,Kingdom of France,BnF ms. 12473 fol. 15v - Bernart de Ventadour (1).jpg,41
Q296804,Bernard Herrmann,person,1934,United States,Bernard-Herrmann.jpg,45
Q291288,Bernard Parmegiani,person,1964,France,Parme IMG 0382.jpg,16
Q4894178,Bernhard Günter,person,1957,Germany,,5
Q506360,Bert Kaempfert,person,1939,Germany,Bert Kaempfert.png,19
Q2397929,Bert Williams,person,1892,United States,BertWilliamsPhotoPortraitWithCigarette.jpg,18
Q2899291,Berthe Sylva,person,1885,France,Berthe Sylva.jpg,5
Q93349,Bessie Smith,person,1912,United States,Bessiesmith-2.jpg,57
Q534389,Best Coast,group,2009,United States,Bestcoast.jpg,14
Q830536,Bestial Warlust,group,1993,Australia,,5
Q458663,Beth Carvalho,person,1960,Brazil,Beth Carvalho (2011).jpg,22
Q19846501,Bethel Music,group,2001,United States,,6
Q831480,Beto Barbosa,person,1955,Brazil,Beto Barbosa - Camarote Skol (5508520537) (cropped).jpg,7
Q465943,Betty Carter,person,1929,United States,CarterBetty19861025.jpg,30
Q850616,Between the Buried and Me,group,2000,United States,Between the Buried and Me.jpg,19
Q36153,Beyoncé,person,1990,United States,Beyoncé - Tottenham Hotspur Stadium - 1st June 2023 (10 of 118) (52946364598) (best crop).jpg,175
Q853266,Beyond,group,1983,British Hong Kong,,13
Q268288,Bezerra da Silva,person,1974,Brazil,,11
Q121077,Bhimsen Joshi,person,1941,Dominion of India,Pandit Bhimsen Joshi (cropped).jpg,28
Q855109,Bhundu Boys,group,1983,Zimbabwe,,5
Q1775226,Bi Kidude,person,1910,Tanzania,Bi Kidude.png,18
Q858464,Big Bad Voodoo Daddy,group,1989,United States,BigBadVoodooDaddy.jpg,13
Q449239,Big Bill Broonzy,person,1893,United States,Big Bill Broonzy (1951 publicity photo).jpg,28
Q572821,Big Black,group,1981,United States,Big Black (1986).jpg,19
Q858688,Big Brother and the Holding Company,group,1965,United States,Janis Joplin Big Brother and the Holding Company.jpg,23
Q858738,Big Country,group,1981,United Kingdom,,21
Q4905738,Big Freedia,person,1999,United States,Big Freedia 2014.jpg,6
Q858908,Big Hawk,person,1992,United States,,9
Q352225,Big Jay McNeely,person,1940,United States,,8
Q358350,Big Joe Turner,person,1920,United States,Big Joe Turner Rock and Roll Revue Apollo Theater 1955.jpg,30
Q519289,Big Joe Williams,person,1903,United States,Big Joe Williams 14 11 1971.JPG,18
Q316588,Big L,person,1992,United States,,31
Q859053,Big Moe,person,1995,United States,,10
Q859116,Big Mountain,group,1988,United States,2018 - Pol’and’Rock Festival - Big Mountain 33.jpg,13
Q72608,Big Star,group,1971,United States,Big Star at Hyde Park.jpg,25
Q13156953,Big Tom,person,1966,Ireland,Portrait of Singer Big Tom (Nov 2004).jpg,5
Q794747,Big Youth,person,1949,Jamaica,Big Youth skankin.jpg,15
Q860153,Bikini Kill,group,1990,United States,Bikini Kill in 1991.jpg,26
Q208205,Bill Evans,person,1950,United States,Bill Evans.jpg,51
Q862097,Bill Fay,person,1967,United Kingdom,Bill Fay By Erica Parrott 2012.jpg,13
Q2903211,Bill Fontana,person,1947,United States,Prix Ars Electronical 2013 21 Bill Fontana.jpg,5
Q2914477,Bill Haley & His Comets,group,1949,United States,BillHaley.JPG,22
Q552511,Bill Laswell,person,1978,United States,Bill-laswell.jpg,19
Q170042,Bill Monroe,person,1927,United States,MonroeBrothers.jpg,32
Q29564107,Billie Eilish,person,2015,United States,BillieEilishO2140725-39 - 54665577407 (cropped).jpg,124
Q104358,Billie Holiday,person,1933,United States,Billie Holiday Billboard.jpg,90
Q508412,Billy Bragg,person,1977,United Kingdom,"Billy Bragg, May 2010 1.jpg",28
Q19758833,Billy J. Kramer & The Dakotas,group,,United Kingdom,,3
Q320775,Billy Joe Shaver,person,1973,United States,Billy Joe Shaver-2.JPG,18
Q194333,Billy Joel,person,1964,United States,Billy Joel Shankbone NYC 2009.jpg,68
Q369382,Billy Mayerl,person,1902,United Kingdom,,4
Q863212,Billy Paul,person,1952,United States,Billy Paul.jpg,23
Q863227,Billy Stewart,person,1955,United States,,15
Q52004084,Billy Strings,person,2013,United States,Billy Strings.jpeg,10
Q16247049,Billy Woods,person,2002,United States,,4
Q72984,Bing Crosby,person,1923,United States,Bing Crosby Paramount Pictures.jpg,123
Q4914497,Binomio de Oro de América,group,1976,Colombia,,4
Q803876,Biohazard,group,1987,United States,Biohazard-band.jpg,21
Q616371,Biosphere,person,1983,Norway,Jenssen cracow.jpg,16
Q438849,Birthe Kjær,person,1960,Kingdom of Denmark,Birthe Kjær.jpg,22
Q502307,Biréli Lagrène,person,1978,France,Bireli aux Granges le 26.08.06.jpg,19
Q379707,Bismillah Khan,person,1916,Dominion of India,Bismillah at Concert1 (edited).jpg,38
Q225131,Bix Beiderbecke,person,1903,United States,Bix Beiderbecke cropped.jpg,38
Q505882,Biz Markie,person,1985,United States,Biz Markie 2018.jpg,26
Q115946577,Bizzy Banks,person,2018,United States,,0
Q42455,Björk,person,1977,Iceland,"Björk by Hello, I am Bruce at Nature Awareness Nattura concert Reykjavik 2008.jpg",109
Q2337562,Black 47,group,1989,United States,,5
Q880116,Black Box,group,1989,Italy,,15
Q16215736,Black Coffee,person,1994,South Africa,Black Coffee perfoming at Hï Ibiza in June 2018.jpg,15
Q880229,Black Dyke Band,group,1855,United Kingdom,Black Dyke Band World Band Festival Luzern 2012.jpg,9
Q464476,Black Flag,group,1976,United States,Black Flag - 2019.jpg,38
Q47670,Black Sabbath,group,1968,United Kingdom,Black Sabbath (1970).png,93
Q16162037,Black Star,group,2006,,,11
Q158442,Black Sun Empire,group,1993,Netherlands,13-03-29 Paaspop BSE 01.jpg,14
Q4921986,Black Tambourine,group,1989,United States,,2
Q2290182,Black Tape for a Blue Girl,group,1986,United States,Black Tape For A Blue Girl-2010w.jpg,6
Q12303765,Black Tongue,group,,Denmark,,0
Q804260,Black Uhuru,group,1972,Jamaica,Black-Uhuru.jpg,22
Q16176303,Blackmill,person,2010,United Kingdom,,2
Q25056945,Blackpink,group,2016,South Korea,Blackpink Pink Carpet Event 4.jpg,113
Q222517,Blackstreet,group,1991,United States,,13
Q94831,Blake Shelton,person,2001,United States,Blake Shelton July 2017 (cropped).jpg,42
Q60194398,Blank Banshee,person,2010,Canada,Blank Banshee logo text.png,4
Q4925240,Blaqstarr,person,1985,United States,,2
Q3750957,Blas de Laserna,person,1751,Spain,,5
